,Case_ID,Year,Easting,Northing,CWD_Status,Species,Sex,Province
400,10400,2011,498296,5713086,Negative,Mule Deer,Female,Alberta
401,10401,2011,535834,5542050,Negative,White-tailed Deer,Male,Alberta
402,10402,2011,547613,5544974,Negative,White-tailed Deer,Male,Alberta
403,10403,2011,471764,5852502,Negative,Mule Deer,Female,Alberta
404,10404,2011,534170,5813473,Negative,Mule Deer,Female,Alberta
405,10405,2011,457271,5872020,Negative,Mule Deer,Male,Alberta
406,10406,2011,516248,5913804,Negative,White-tailed Deer,Male,Alberta
407,10407,2011,516248,5913804,Negative,White-tailed Deer,Female,Alberta
408,10408,2011,498243,5913773,Negative,White-tailed Deer,Female,Alberta
409,10409,2011,502733,5989852,Negative,White-tailed Deer,Female,Alberta
410,10410,2011,503179,5687189,Negative,Mule Deer,Male,Alberta
411,10411,2011,498322,5823065,Negative,Mule Deer,Male,Alberta
412,10412,2011,451075,5946109,Negative,White-tailed Deer,Male,Alberta
413,10413,2011,534723,5771392,Negative,Mule Deer,Female,Alberta
414,10414,2011,550103,5842946,Negative,White-tailed Deer,Male,Alberta
415,10415,2011,557282,5823815,Negative,White-tailed Deer,Female,Alberta
416,10416,2011,536231,5787602,Negative,Mule Deer,Male,Alberta
417,10417,2011,490144,5800412,Negative,Mule Deer,Female,Alberta
418,10418,2011,563102,5603427,Negative,White-tailed Deer,Male,Alberta
419,10419,2011,563102,5603427,Negative,Mule Deer,Female,Alberta
420,10420,2011,506896,5560955,Negative,White-tailed Deer,Male,Alberta
421,10421,2011,524895,5528616,Negative,White-tailed Deer,Male,Alberta
422,10422,2011,483966,5436279,Negative,White-tailed Deer,Female,Montana
423,10423,2011,540690,5813524,Negative,White-tailed Deer,Female,Alberta
424,10424,2011,540690,5813524,Negative,Mule Deer,Female,Alberta
425,10425,2011,540690,5813524,Negative,Mule Deer,Female,Alberta
426,10426,2011,430478,5665021,Negative,Mule Deer,Female,Alberta
427,10427,2011,528527,5649095,Negative,Mule Deer,Male,Alberta
428,10428,2011,567635,5630978,Negative,Mule Deer,Female,Alberta
429,10429,2011,474948,5619297,Negative,Mule Deer,Female,Alberta
430,10430,2011,474948,5619297,Negative,Mule Deer,Female,Alberta
431,10431,2011,541098,5789260,Negative,Mule Deer,Female,Alberta
432,10432,2011,506420,5706624,Negative,Mule Deer,Female,Alberta
433,10433,2011,485454,5791128,Negative,Mule Deer,Female,Alberta
434,10434,2011,453793,5622667,Negative,White-tailed Deer,Male,Alberta
435,10435,2011,485291,5814988,Negative,Mule Deer,Female,Alberta
436,10436,2011,540809,5781128,Negative,Mule Deer,Female,Alberta
437,10437,2011,540809,5781128,Negative,Mule Deer,Female,Alberta
438,10438,2011,540809,5781128,Negative,Mule Deer,Female,Alberta
439,10439,2011,540809,5781128,Negative,Mule Deer,Female,Alberta
440,10440,2011,490900,5443134,Negative,Mule Deer,Male,Montana
441,10441,2011,486258,5788697,Negative,White-tailed Deer,Female,Alberta
442,10442,2011,600981,5914538,Negative,White-tailed Deer,Male,Saskatchewan
443,10443,2011,600981,5914538,Negative,White-tailed Deer,Female,Saskatchewan
444,10444,2011,503208,5800405,Negative,Mule Deer,Female,Alberta
445,10445,2011,455502,5632362,Negative,Mule Deer,Male,Alberta
446,10446,2011,466798,5617726,Negative,Mule Deer,Male,Alberta
447,10447,2011,466798,5617726,Negative,Mule Deer,Male,Alberta
448,10448,2011,457480,5690606,Negative,Mule Deer,Male,Alberta
449,10449,2011,561816,5698891,Negative,Mule Deer,Male,Saskatchewan
450,10450,2011,486891,5705018,Negative,Mule Deer,Male,Alberta
451,10451,2011,453097,5646948,Negative,Mule Deer,Male,Alberta
452,10452,2011,451464,5646966,Negative,Mule Deer,Male,Alberta
453,10453,2011,486345,5742247,Negative,Mule Deer,Female,Alberta
454,10454,2011,459865,5792479,Negative,Mule Deer,Male,Alberta
455,10455,2011,528895,5837914,Negative,Mule Deer,Male,Alberta
456,10456,2011,474963,5841155,Negative,Mule Deer,Female,Alberta
457,10457,2011,458674,5797748,Negative,Mule Deer,Male,Alberta
458,10458,2011,486826,5845554,Negative,Mule Deer,Female,Alberta
459,10459,2011,486826,5845554,Negative,Mule Deer,Male,Alberta
460,10460,2011,445610,6088879,Negative,White-tailed Deer,Female,Alberta
461,10461,2011,445610,6088879,Negative,White-tailed Deer,Female,Alberta
462,10462,2011,476081,5894313,Negative,White-tailed Deer,Male,Alberta
463,10463,2011,446784,5784510,Negative,Mule Deer,Female,Alberta
464,10464,2011,461726,5804292,Negative,Mule Deer,Female,Alberta
465,10465,2011,514662,5797185,Negative,Mule Deer,Male,Alberta
466,10466,2011,445157,5784528,Negative,Mule Deer,Male,Alberta
467,10467,2011,446784,5784510,Negative,Mule Deer,Male,Alberta
468,10468,2011,558632,5692378,Negative,Mule Deer,Male,Alberta
469,10469,2011,550836,5671255,Negative,White-tailed Deer,Female,Saskatchewan
470,10470,2011,532939,5674341,Negative,White-tailed Deer,Male,Alberta
471,10471,2011,539058,5692200,Negative,Mule Deer,Female,Alberta
472,10472,2011,489615,5748712,Negative,Mule Deer,Female,Alberta
473,10473,2011,489615,5748712,Negative,Mule Deer,Female,Alberta
474,10474,2011,449279,5685823,Negative,Mule Deer,Female,Alberta
475,10475,2011,497843,5858895,Negative,Mule Deer,Male,Alberta
476,10476,2011,510911,5841088,Negative,Mule Deer,Female,Alberta
477,10477,2011,545594,5811947,Negative,Mule Deer,Female,Alberta
478,10478,2011,545656,5684159,Negative,Mule Deer,Male,Alberta
479,10479,2011,537774,5679234,Negative,Mule Deer,Male,Alberta
480,10480,2011,532556,5688917,Negative,Mule Deer,Female,Alberta
481,10481,2011,527661,5688887,Negative,White-tailed Deer,Female,Alberta
482,10482,2011,535881,5680844,Negative,Mule Deer,Female,Alberta
483,10483,2011,543979,5689003,Negative,Mule Deer,Female,Alberta
484,10484,2011,522123,5753590,Negative,Mule Deer,Male,Alberta
485,10485,2011,522772,5811788,Negative,Mule Deer,Female,Alberta
486,10486,2011,521624,5782648,Negative,Mule Deer,Male,Alberta
487,10487,2011,521624,5782648,Negative,White-tailed Deer,Female,Alberta
488,10488,2011,493074,5798145,Negative,Mule Deer,Female,Alberta
489,10489,2011,521624,5782648,Negative,Mule Deer,Female,Alberta
490,10490,2011,521624,5782648,Negative,Mule Deer,Female,Alberta
491,10491,2011,472843,5789152,Negative,Mule Deer,Male,Alberta
492,10492,2011,523705,5774162,Negative,Mule Deer,Female,Alberta
493,10493,2011,517253,5751959,Negative,Mule Deer,Female,Alberta
494,10494,2011,531458,5771366,Negative,Mule Deer,Male,Alberta
495,10495,2011,518970,5724448,Negative,Mule Deer,Male,Alberta
496,10496,2011,493074,5798145,Negative,Mule Deer,Female,Alberta
497,10497,2011,454752,5878298,Negative,Mule Deer,Male,Alberta
498,10498,2011,513770,5869400,Negative,Mule Deer,Female,Alberta
499,10499,2011,513780,5868710,Negative,Mule Deer,Female,Alberta
500,10500,2011,518415,5771305,Negative,Mule Deer,Male,Alberta
501,10501,2011,477337,5794393,Negative,White-tailed Deer,Male,Alberta
502,10502,2011,475814,5949543,Negative,White-tailed Deer,Male,Alberta
503,10503,2011,547539,5676081,Negative,White-tailed Deer,Male,Alberta
504,10504,2011,537870,5666285,Negative,Mule Deer,Female,Alberta
505,10505,2011,537870,5666285,Negative,Mule Deer,Male,Alberta
506,10506,2011,429452,5629417,Negative,White-tailed Deer,Female,Alberta
507,10507,2011,452266,5634007,Negative,Mule Deer,Female,Alberta
508,10508,2011,439155,5624438,Negative,Mule Deer,Female,Alberta
509,10509,2011,537132,5471981,Negative,Mule Deer,Male,Alberta
510,10510,2011,450944,5622293,Negative,White-tailed Deer,Female,Alberta
511,10511,2011,453891,5633993,Negative,White-tailed Deer,Male,Alberta
512,10512,2011,491077,5432569,Negative,Mule Deer,Male,Montana
513,10513,2011,491630,5431962,Negative,White-tailed Deer,Male,Montana
514,10514,2011,447295,5624349,Negative,Mule Deer,Male,Alberta
515,10515,2011,525351,5637130,Negative,Mule Deer,Male,Alberta
516,10516,2011,485918,5635990,Negative,Mule Deer,Female,Alberta
517,10517,2011,484738,5636664,Negative,White-tailed Deer,Male,Alberta
518,10518,2011,512397,5625749,Negative,Mule Deer,Female,Alberta
519,10519,2011,512397,5625749,Negative,Mule Deer,Female,Alberta
520,10520,2011,544691,5560998,Negative,White-tailed Deer,Male,Alberta
521,10521,2011,527612,5577204,Negative,Mule Deer,Male,Alberta
522,10522,2011,538678,5501802,Negative,White-tailed Deer,Female,Alberta
523,10523,2011,494446,5510799,Negative,White-tailed Deer,Male,Alberta
524,10524,2011,518126,5439546,Negative,White-tailed Deer,Male,Montana
525,10525,2011,507446,5515656,Negative,White-tailed Deer,Male,Alberta
526,10526,2011,489614,5625723,Negative,Mule Deer,Male,Alberta
527,10527,2011,470049,5616088,Negative,Mule Deer,Female,Alberta
528,10528,2011,479888,5635470,Negative,Mule Deer,Female,Alberta
529,10529,2011,570625,5529038,Negative,White-tailed Deer,Male,Saskatchewan
530,10530,2011,474328,5536730,Negative,White-tailed Deer,Male,Alberta
531,10531,2011,551719,5476947,Negative,White-tailed Deer,Male,Alberta
532,10532,2011,499906,5965184,Negative,White-tailed Deer,Female,Alberta
533,10533,2011,550408,5933513,Negative,Mule Deer,Male,Saskatchewan
534,10534,2011,482246,5931726,Negative,White-tailed Deer,Male,Alberta
535,10535,2011,483870,5931723,Negative,White-tailed Deer,Female,Alberta
536,10536,2011,506424,5915426,Negative,White-tailed Deer,Male,Alberta
537,10537,2011,527174,5965655,Negative,White-tailed Deer,Male,Alberta
538,10538,2011,453034,5941629,Negative,White-tailed Deer,Female,Alberta
539,10539,2011,493074,5798145,Negative,White-tailed Deer,Male,Alberta
540,10540,2011,488506,5798801,Negative,Mule Deer,Male,Alberta
541,10541,2011,542848,5774693,Negative,Mule Deer,Female,Alberta
542,10542,2011,555819,5781300,Negative,Mule Deer,Female,Alberta
543,10543,2011,550224,5718185,Negative,Mule Deer,Male,Alberta
544,10544,2011,487134,5933318,Negative,White-tailed Deer,Male,Alberta
545,10545,2011,442112,6069493,Negative,White-tailed Deer,Male,Alberta
546,10546,2011,452517,5682552,Negative,Mule Deer,Female,Alberta
547,10547,2011,452517,5682552,Negative,Mule Deer,Female,Alberta
548,10548,2011,452517,5682552,Negative,Mule Deer,Male,Alberta
549,10549,2011,540716,5810283,Negative,White-tailed Deer,Male,Alberta
550,10550,2011,475328,5840793,Negative,Mule Deer,Female,Alberta
551,10551,2011,483988,5442746,Negative,Mule Deer,Male,Montana
552,10552,2011,531558,5558736,Negative,Mule Deer,Male,Alberta
553,10553,2011,559819,5920851,Negative,White-tailed Deer,Male,Saskatchewan
554,10554,2011,493969,5996326,Negative,White-tailed Deer,Female,Alberta
555,10555,2011,542202,5826495,Negative,Mule Deer,Male,Alberta
556,10556,2011,529200,5826399,Negative,White-tailed Deer,Male,Alberta
557,10557,2011,551918,5944850,Negative,Mule Deer,Female,Saskatchewan
558,10558,2011,543915,5930205,Negative,White-tailed Deer,Male,Saskatchewan
559,10559,2011,486883,5803654,Negative,Mule Deer,Female,Alberta
560,10560,2011,541297,5645264,Negative,Mule Deer,Female,Alberta
561,10561,2011,430414,5660167,Negative,Mule Deer,Male,Alberta
562,10562,2011,451346,5792947,Negative,Mule Deer,Male,Alberta
563,10563,2011,478783,5711517,Negative,Mule Deer,Female,Alberta
564,10564,2011,506420,5706624,Negative,White-tailed Deer,Female,Alberta
565,10565,2011,486377,5633845,Negative,White-tailed Deer,Male,Alberta
566,10566,2011,486377,5633845,Negative,White-tailed Deer,Male,Alberta
567,10567,2011,486262,5790310,Negative,Mule Deer,Female,Alberta
568,10568,2011,480736,5441148,Negative,Mule Deer,Male,Montana
569,10569,2011,516205,5698551,Negative,Mule Deer,Female,Alberta
570,10570,2011,511856,5785851,Negative,Mule Deer,Female,Alberta
571,10571,2011,511856,5785851,Negative,Mule Deer,Female,Alberta
572,10572,2011,449064,5638894,Negative,Mule Deer,Male,Alberta
573,10573,2011,513486,5784235,Negative,Mule Deer,Female,Alberta
574,10574,2011,513486,5784235,Negative,Mule Deer,Female,Alberta
575,10575,2011,511856,5785851,Negative,Mule Deer,Female,Alberta
576,10576,2011,477899,5856111,Negative,Mule Deer,Female,Alberta
577,10577,2011,509741,5805260,Negative,Mule Deer,Female,Alberta
578,10578,2011,425029,5653357,Negative,White-tailed Deer,Male,Alberta
579,10579,2011,466798,5617726,Negative,Mule Deer,Male,Alberta
580,10580,2011,468297,5719660,Negative,Mule Deer,Male,Alberta
581,10581,2011,534183,5569149,Negative,White-tailed Deer,Male,Alberta
582,10582,2011,468957,5806985,Negative,Mule Deer,Female,Alberta
583,10583,2011,509050,5768453,Negative,Mule Deer,Female,Alberta
584,10584,2011,509050,5768453,Negative,Mule Deer,Female,Alberta
585,10585,2011,462142,5871976,Negative,Mule Deer,Female,Alberta
586,10586,2011,449264,5797425,Negative,Mule Deer,Male,Alberta
587,10587,2011,459380,5832981,Negative,Mule Deer,Male,Alberta
588,10588,2011,562384,5748674,Negative,Mule Deer,Female,Saskatchewan
589,10589,2011,540936,5980562,Negative,White-tailed Deer,Male,Alberta
590,10590,2011,496678,5803656,Negative,Mule Deer,Female,Alberta
591,10591,2011,496678,5803656,Negative,Mule Deer,Female,Alberta
592,10592,2011,496678,5803656,Negative,Mule Deer,Male,Alberta
593,10593,2011,454559,5931901,Negative,Mule Deer,Male,Alberta
594,10594,2011,496678,5803656,Negative,White-tailed Deer,Male,Alberta
595,10595,2011,496678,5803656,Negative,Mule Deer,Male,Alberta
596,10596,2011,496678,5803656,Negative,Mule Deer,Female,Alberta
597,10597,2011,445157,5784528,Negative,Mule Deer,Male,Alberta
598,10598,2011,476089,5895932,Negative,White-tailed Deer,Female,Alberta
599,10599,2011,535640,5714835,Negative,Mule Deer,Male,Alberta
600,10600,2011,448377,5781256,Negative,Mule Deer,Female,Alberta
601,10601,2011,507609,5860515,Negative,Mule Deer,Male,Alberta
602,10602,2011,519943,5795592,Negative,Mule Deer,Female,Alberta
603,10603,2011,466663,5719671,Negative,White-tailed Deer,Female,Alberta
604,10604,2011,466434,5746790,Negative,Mule Deer,Male,Alberta
605,10605,2011,525989,5819897,Negative,Mule Deer,Female,Alberta
606,10606,2011,550138,5839703,Negative,White-tailed Deer,Male,Alberta
607,10607,2011,532542,5813462,Negative,Mule Deer,Female,Alberta
608,10608,2011,532542,5813462,Negative,Mule Deer,Female,Alberta
609,10609,2011,547243,5689028,Negative,Mule Deer,Male,Alberta
610,10610,2011,531963,5737465,Negative,Mule Deer,Male,Alberta
611,10611,2011,501574,5826334,Negative,Mule Deer,Female,Alberta
612,10612,2011,524807,5795618,Negative,Mule Deer,Female,Alberta
613,10613,2011,541261,5769824,Negative,Mule Deer,Female,Alberta
614,10614,2011,526430,5795626,Negative,White-tailed Deer,Female,Alberta
615,10615,2011,534594,5789207,Negative,Mule Deer,Female,Alberta
616,10616,2011,526598,5764856,Negative,Mule Deer,Female,Alberta
617,10617,2011,455954,5813548,Negative,White-tailed Deer,Male,Alberta
618,10618,2011,456362,5763374,Negative,Mule Deer,Female,Alberta
619,10619,2011,491796,5811733,Negative,Mule Deer,Female,Alberta
620,10620,2011,517874,5813384,Negative,Mule Deer,Male,Alberta
621,10621,2011,498310,5802034,Negative,Mule Deer,Male,Alberta
622,10622,2011,534124,5819952,Negative,Mule Deer,Male,Alberta
623,10623,2011,564923,5829983,Negative,White-tailed Deer,Female,Saskatchewan
624,10624,2011,546226,5761770,Negative,White-tailed Deer,Female,Alberta
625,10625,2011,546226,5761770,Negative,Mule Deer,Female,Alberta
626,10626,2011,522228,5727703,Negative,White-tailed Deer,Female,Alberta
627,10627,2011,540490,5724638,Negative,White-tailed Deer,Female,Alberta
628,10628,2011,517869,5815003,Negative,Mule Deer,Male,Alberta
629,10629,2011,530858,5821551,Negative,White-tailed Deer,Male,Alberta
630,10630,2011,515708,5724439,Negative,Mule Deer,Male,Alberta
631,10631,2011,465241,5752055,Negative,Mule Deer,Female,Alberta
632,10632,2011,490293,5710999,Negative,White-tailed Deer,Female,Alberta
633,10633,2011,490293,5710999,Negative,White-tailed Deer,Female,Alberta
634,10634,2011,490293,5710999,Negative,White-tailed Deer,Male,Alberta
635,10635,2011,490293,5710999,Negative,Mule Deer,Female,Alberta
636,10636,2011,493074,5798145,Negative,Mule Deer,Female,Alberta
637,10637,2011,561175,5747442,Negative,Mule Deer,Female,Saskatchewan
638,10638,2011,491796,5811733,Negative,Mule Deer,Female,Alberta
639,10639,2011,513640,5868670,Negative,Mule Deer,Male,Alberta
640,10640,2011,475490,5808558,Negative,Mule Deer,Male,Alberta
641,10641,2011,477359,5923681,Negative,Mule Deer,Female,Alberta
642,10642,2011,477359,5923681,Negative,Mule Deer,Female,Alberta
643,10643,2011,555997,5881672,Negative,Mule Deer,Male,Saskatchewan
644,10644,2011,504352,5862130,Negative,Mule Deer,Male,Alberta
645,10645,2011,513583,5878106,Negative,Mule Deer,Female,Alberta
646,10646,2011,502121,5899115,Negative,Mule Deer,Female,Alberta
647,10647,2011,534182,5811853,Negative,Mule Deer,Male,Alberta
648,10648,2011,513464,5792334,Negative,Mule Deer,Female,Alberta
649,10649,2011,529322,5806961,Negative,Mule Deer,Female,Alberta
650,10650,2011,526013,5815042,Negative,Mule Deer,Female,Alberta
651,10651,2011,520506,5751967,Negative,Mule Deer,Male,Alberta
652,10652,2011,526432,5667897,Negative,Mule Deer,Male,Alberta
653,10653,2011,535105,5635544,Negative,Mule Deer,Female,Alberta
654,10654,2011,456322,5642063,Negative,Mule Deer,Male,Alberta
655,10655,2011,450944,5622293,Negative,Mule Deer,Male,Alberta
656,10656,2011,443494,5638571,Negative,Mule Deer,Female,Alberta
657,10657,2011,525351,5637130,Negative,Mule Deer,Female,Alberta
658,10658,2011,535105,5635544,Negative,Mule Deer,Female,Alberta
659,10659,2011,484738,5656664,Negative,White-tailed Deer,Female,Alberta
660,10660,2011,489626,5632207,Negative,Mule Deer,Female,Alberta
661,10661,2011,525370,5633888,Negative,White-tailed Deer,Male,Alberta
662,10662,2011,500446,5646721,Negative,White-tailed Deer,Male,Alberta
663,10663,2011,544691,5560998,Negative,Mule Deer,Male,Alberta
664,10664,2011,549661,5517488,Negative,White-tailed Deer,Male,Alberta
665,10665,2011,549661,5517488,Negative,White-tailed Deer,Male,Alberta
666,10666,2011,500996,5637080,Negative,Mule Deer,Female,Alberta
667,10667,2011,486386,5637082,Negative,White-tailed Deer,Female,Alberta
668,10668,2011,528527,5649095,Negative,Mule Deer,Male,Alberta
669,10669,2011,539952,5640418,Negative,Mule Deer,Female,Alberta
670,10670,2011,494519,5638676,Negative,White-tailed Deer,Female,Alberta
671,10671,2011,544983,5493129,Negative,White-tailed Deer,Female,Alberta
672,10672,2011,551719,5476947,Negative,White-tailed Deer,Female,Alberta
673,10673,2011,522285,5854089,Negative,Mule Deer,Female,Alberta
674,10674,2011,522285,5854089,Negative,Mule Deer,Female,Alberta
675,10675,2011,550408,5933513,Negative,Mule Deer,Male,Saskatchewan
676,10676,2011,550408,5933513,Negative,White-tailed Deer,Male,Saskatchewan
677,10677,2011,506383,5941341,Negative,White-tailed Deer,Male,Alberta
678,10678,2011,535838,5920422,Negative,White-tailed Deer,Male,Alberta
679,10679,2011,485533,5941416,Negative,Mule Deer,Female,Alberta
680,10680,2011,479973,5968860,Negative,White-tailed Deer,Female,Alberta
681,10681,2011,527174,5965655,Negative,White-tailed Deer,Female,Alberta
682,10682,2011,527174,5965655,Negative,White-tailed Deer,Female,Alberta
683,10683,2011,558992,6019361,Negative,White-tailed Deer,Male,Alberta
